id,candidate_length,in_candidates,response,answer
1438,10,True,Italy,Italy
1439,2,True,Pharmacology,Pharmacology
1440,2,True,Nobel Prize in Physiology or Medicine,Nobel Prize in Physiology or Medicine
1441,3,True,neurotransmitter,Neurotransmitter
1442,2,True,Histamine,Histamine
1443,3,True,Allergy,Allergy
1444,6,True,Pharmacology,Chemotherapy
1445,1,True,Sulfonamide (medicine),Sulfonamide (medicine)
1446,2,True,Sympathetic nervous system,Sympathetic nervous system
1447,1,True,Curare,Curare
1448,10,True,The New York Times,The New York Times
1449,1,True,Fleurier,Fleurier
1450,10,True,Switzerland,Switzerland
1451,1,True,University of Geneva,University of Geneva
1452,2,True,Pasteur Institute,Pasteur Institute
1453,10,True,Paris,Paris
1454,1,True,Istituto Superiore di Sanità,Istituto Superiore di Sanità
1455,10,True,Rome,Rome
1456,1,True,University of Sassari,University of Sassari
1457,10,True,London,London
1458,10,True,Sydney,Sydney
1459,1,True,Sydney Grammar School,Sydney Grammar School
1460,9,True,University of Sydney,University of Sydney
1461,1,True,Bachelor of Arts,Bachelor of Arts
1462,1,True,New South Wales Legislative Assembly,New South Wales Legislative Assembly
1463,10,False,nic,Liberal Reform Party (Australia)
1464,1,True,Electoral district of Sydney-Fitzroy,Electoral district of Sydney-Fitzroy
1465,4,True,Electoral district of Darlinghurst,Electoral district of Darlinghurst
1466,10,False,nic,Electoral district of Sydney
1467,8,True,proportional representation,Proportional representation
1468,10,True,Electoral district of Paddington (New South Wales),Electoral district of Paddington (New South Wales)
1469,4,True,Electoral district of Woollahra,Electoral district of Woollahra
1470,10,True,Nationalist Party of Australia,Nationalist Party of Australia
1471,10,True,Speaker of the New South Wales Legislative Assembly,Speaker of the New South Wales Legislative Assembly
1472,4,True,James Dooley (politician),James Dooley (politician)
1473,10,True,Australian Labor Party,Australian Labor Party
1474,6,True,George Fuller (Australian politician),George Fuller (Australian politician)
1475,2,True,Bertram Stevens (politician),Bertram Stevens (politician)
1476,1,True,"Darling Point, New South Wales","Darling Point, New South Wales"
1477,10,True,England,English people
1478,10,True,New Zealand national cricket team,Cricket
1479,2,True,Seam bowling,Seam bowling
1480,10,True,Metropolitan Borough of Oldham,Oldham
1481,10,True,Greater Manchester,Greater Manchester
1482,10,True,Lancashire County Cricket Club,Lancashire County Cricket Club
1483,2,True,List A cricket,List A cricket
1484,10,True,Gloucestershire,Gloucestershire County Cricket Club
1485,10,True,Nottinghamshire,Nottinghamshire County Cricket Club
1486,10,True,Durham County Cricket Club,Durham County Cricket Club
1487,10,True,First-class cricket,First-class cricket
1488,10,True,Essex County Cricket Club,Essex County Cricket Club
1489,10,True,Surrey,Surrey County Cricket Club
1490,10,True,Sussex,Sussex County Cricket Club
1491,2,True,notInKB,notInKB
1491,2,True,Pro40,1998 AXA League
1492,1,True,Lancashire Cricket Board,Lancashire Cricket Board
1493,1,True,notInKB,notInKB
1493,1,True,MCCA Knockout Trophy,MCCA Knockout Trophy
1494,10,True,Shropshire,Shropshire County Cricket Club
1495,10,True,notInKB,notInKB
1495,10,True,1999 English cricket season,1999 English cricket season
1496,10,True,notInKB,notInKB
1496,10,True,Bowling average,Bowling average
1497,10,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
1498,3,True,notInKB,notInKB
1498,3,True,Glossary of baseball (B),Batting average
1499,10,True,United States,United States
1500,10,True,National Basketball Association,Basketball
1501,10,True,Indiana Pacers,Indiana Pacers
1502,4,True,"Teaneck, New Jersey","Teaneck, New Jersey"
1503,10,True,New Jersey,New Jersey
1504,1,True,Garner Magnet High School,Garner Magnet High School
1505,1,True,"Garner, North Carolina","Garner, North Carolina"
1506,1,True,Hargrave Military Academy,Hargrave Military Academy
1507,1,True,"Chatham, Virginia","Chatham, Virginia"
1508,10,True,North Carolina,North Carolina
1509,6,True,Xavier University,Xavier University
1510,10,True,University of Cincinnati,Cincinnati
1511,10,True,Ohio,Ohio
1512,1,True,United States Basketball Writers Association,United States Basketball Writers Association
1513,5,True,Sports Illustrated,Sports Illustrated
1514,10,True,Connecticut Huskies men's basketball,University of Connecticut
1515,1,True,Emeka Okafor,Emeka Okafor
1516,10,True,Duke Blue Devils men's basketball,Duke University
1517,6,True,Jay Williams (basketball),Jay Williams (basketball)
1518,1,True,J. J. Redick,J. J. Redick
1519,1,True,Shane Battier,Shane Battier
1520,10,False,notInKB,notInKB
1520,10,False,nic,2000–01 NCAA Division I men's basketball season
1521,10,False,notInKB,notInKB
1521,10,False,nic,2001–02 NCAA Division I men's basketball season
1522,1,True,notInKB,notInKB
1522,1,True,2003 NBA draft,2003 NBA draft
1523,10,True,2005–06 NBA season,2005–06 NBA season
1524,1,True,NBA Most Improved Player Award,NBA Most Improved Player Award
1525,1,True,Boris Diaw,Boris Diaw
1526,10,True,Phoenix Suns,Phoenix Suns
1527,10,True,Center (basketball),Center (basketball)
1528,10,True,2006–07 NBA season,2006–07 NBA season
1529,10,True,Elbow,Elbow
1530,10,True,2007–08 NBA season,2007–08 NBA season
1531,10,True,2008 NBA All-Star Game,2008 NBA All-Star Game
1532,1,True,Chris Paul,Chris Paul
1533,10,True,2008–09 NBA season,2008–09 NBA season
1534,10,True,Utah Jazz,Utah Jazz
1535,3,True,anterior cruciate ligament,Anterior cruciate ligament
1536,10,True,2011–12 Indiana Pacers season,Indiana Pacers
1537,6,True,notInKB,notInKB
1537,6,True,Power forward (basketball),Power forward (basketball)
1538,7,True,Sousaphone,Tuba
1539,10,False,nic,2003–04 New Orleans Hornets season
1540,10,False,nic,2004–05 New Orleans Hornets season
1541,2,False,nic,2005–06 New Orleans/Oklahoma City Hornets season
1542,2,True,New Orleans Pelicans,2006–07 New Orleans/Oklahoma City Hornets season
1543,10,False,notInKB,notInKB
1543,10,False,nic,2007–08 New Orleans Hornets season
1544,10,False,nic,2008–09 New Orleans Hornets season
1545,10,False,nic,2009–10 New Orleans Hornets season
1546,10,False,nic,2010–11 New Orleans Hornets season
1547,10,False,nic,2011–12 Indiana Pacers season
1548,10,False,nic,2004 NBA Playoffs
1549,10,False,nic,2003–04 New Orleans Hornets season
1550,10,False,nic,2008 NBA Playoffs
1551,10,False,notInKB,notInKB
1551,10,False,nic,2007–08 New Orleans Hornets season
1552,10,False,nic,2009 NBA Playoffs
1553,10,False,nic,2008–09 New Orleans Hornets season
1554,10,False,nic,2012 NBA Playoffs
1555,10,False,nic,2013 NBA Playoffs
1556,10,True,Georgia (country),Georgia (country)
1557,10,True,Rugby union,Rugby union
1558,1,True,RC Toulonnais,RC Toulonnais
1559,10,True,2010–11 Top 14 season,Top 14
1560,3,True,notInKB,notInKB
1560,3,True,Georgia national rugby union team,Georgia national rugby union team
1561,6,True,2011 Rugby World Cup,2011 Rugby World Cup
1562,10,False,nic,RC Massy
1563,10,True,2008–09 Top 14 season,Top 14
1564,10,True,Montpellier Hérault Rugby,Montpellier Hérault Rugby
1565,10,True,RC Toulon,RC Toulonnais
1566,1,True,Carl Hayman,Carl Hayman
1567,10,True,2011 Rugby World Cup,2011 Rugby World Cup
1568,10,False,notInKB,notInKB
1568,10,False,nic,Georgia national rugby union team
1569,10,True,notInKB,notInKB
1569,10,True,Portugal,Portugal national rugby union team
1570,1,True,Davit Zirakashvili,Davit Zirakashvili
1571,10,True,Georgia (country),Georgians
1572,10,True,England national rugby union team,England national rugby union team
1573,10,True,Wales national rugby union team,Wales national rugby union team
1574,3,True,Lower Lusatia,March of Lusatia
1575,7,True,"Odo II, Margrave of the Saxon Ostmark","Odo II, Margrave of the Saxon Ostmark"
1576,10,False,nic,"William, Margrave of Meissen"
1577,10,False,nic,"Otto I, Margrave of Meissen"
1578,1,True,"Egbert I, Margrave of Meissen","Egbert I, Margrave of Meissen"
1579,1,True,"Adalbert II, Count of Ballenstedt","Adalbert II, Count of Ballenstedt"
1580,6,True,Nienburg Abbey,"Nienburg, Saxony-Anhalt"
1581,1,True,Lambert of Hersfeld,Lambert of Hersfeld
1582,10,True,"Henry IV, Holy Roman Emperor","Henry IV, Holy Roman Emperor"
1583,1,True,"Dedi II, Margrave of Lusatia","Dedi II, Margrave of Lusatia"
1584,10,False,nic,Adelaide of Eilenburg
1585,1,True,"Ernest, Margrave of Austria","Ernest, Margrave of Austria"
1586,4,True,Wends,Wends
1587,6,True,Bermuda,Bermuda
1588,10,True,Bermuda national cricket team,Cricket
1589,10,True,Batting (cricket),Batting (cricket)
1590,10,True,Bowling (cricket),Bowling (cricket)
1591,1,True,2000 Americas Cricket Cup,2000 Americas Cricket Cup
1592,10,True,Argentina national cricket team,Argentina national cricket team
1593,10,True,Canada national cricket team,Canada national cricket team
1594,2,True,List A cricket,List A cricket
1595,10,True,Leeward Islands,Leeward Islands cricket team
1596,8,True,Windward Islands,Windward Islands cricket team
1597,10,True,Guyana national cricket team,Guyana national cricket team
1598,3,True,notInKB,notInKB
1598,3,True,Glossary of cricket terms,Not out
1599,2,True,ICC World Cup Qualifier,2001 ICC Trophy
1600,10,True,Namibia,Namibia national cricket team
1601,2,True,ICC Americas Championship,2002 ICC Americas Championship
1602,10,True,Bahamas,Bahamas national cricket team
1603,10,True,United States national cricket team,United States national cricket team
1604,10,True,England,England
1605,10,True,Derbyshire cricket,Cricket
1606,10,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
1607,2,False,notInKB,notInKB
1607,2,False,nic,Leslie Townsend
1608,2,True,Muswell Hill,Muswell Hill
1609,10,True,1950 English cricket season,Derbyshire County Cricket Club in 1950
1610,10,True,Northamptonshire,Northamptonshire County Cricket Club
1611,10,True,1951 English cricket season,Derbyshire County Cricket Club in 1951
1612,10,True,Gloucestershire,Gloucestershire County Cricket Club
1613,10,True,Kent county cricket teams,Kent County Cricket Club
1614,10,True,1955 English cricket season,Derbyshire County Cricket Club in 1955
1615,10,True,1960 English cricket season,Derbyshire County Cricket Club in 1960
1616,10,True,Yorkshire,Yorkshire County Cricket Club
1617,10,False,nic,Derbyshire County Cricket Club in 1962
1618,10,True,Sussex,Sussex County Cricket Club
1619,10,True,Somerset,Somerset County Cricket Club
1620,10,True,Hampshire,Hampshire County Cricket Club
1621,10,False,nic,Derbyshire County Cricket Club in 1963
1622,10,True,1964 Gillette Cup,Friends Provident Trophy
1623,10,True,Derbyshire County Cricket Club in 1964,Derbyshire County Cricket Club in 1964
1624,10,False,nic,Derbyshire County Cricket Club in 1965
1625,10,True,Glamorgan,Glamorgan County Cricket Club
1626,10,True,1965 County Championship,County Championship
1627,10,False,notInKB,notInKB
1627,10,False,nic,Derbyshire County Cricket Club in 1966
1628,10,False,nic,Derbyshire County Cricket Club in 1967
1629,10,False,notInKB,notInKB
1629,10,False,nic,Derbyshire County Cricket Club in 1968
1630,10,False,notInKB,notInKB
1630,10,False,nic,Derbyshire County Cricket Club in 1969
1631,10,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
1632,10,True,Rochdale Hornets,Rochdale
1633,10,True,England,English people
1634,10,True,Rugby league,Rugby league
1635,10,True,Great Britain national rugby league team,Great Britain national rugby league team
1636,10,True,England national rugby league team,England national rugby league team
1637,10,True,Lancashire,Rugby League War of the Roses
1638,2,True,Rochdale Hornets,Rochdale Hornets
1639,10,True,Halifax RLFC,Halifax RLFC
1640,8,True,Castleford,Castleford Tigers
1641,10,True,Dewsbury,Dewsbury Rams
1642,10,True,England national rugby league team,England national rugby league team
1643,10,True,Great Britain national rugby league team,Great Britain national rugby league team
1644,10,True,Great Britain national rugby league team,Great Britain national rugby league team
1645,10,False,nic,Test match (rugby league)
1646,10,True,Halifax RLFC,Halifax RLFC
1647,10,True,Warrington,Warrington Wolves
1648,10,True,Challenge Cup,Challenge Cup
1649,4,True,Wembley Stadium,Wembley Stadium (1923)
1650,10,True,Challenge Cup,Challenge Cup
1651,1,True,Odsal Stadium,Odsal Stadium
1652,10,True,Bradford,Bradford
1653,1,True,Gothic metal,Gothic metal
1654,1,True,Liers in Wait,Liers in Wait
1655,1,True,The Sisters of Mercy,The Sisters of Mercy
1656,10,True,Black Sabbath,Black Sabbath
1657,1,True,Fields of the Nephilim,Fields of the Nephilim
1658,10,True,Charon (band),Charon (band)
1659,6,True,Tiamat,Tiamat (band)
1660,1,True,Moonspell,Moonspell
1661,3,True,Type O Negative,Type O Negative
1662,10,True,Gothenburg,Gothenburg
1663,2,True,melodic death metal,Melodic death metal
1664,1,True,Kristian Wåhlin,Kristian Wåhlin
1665,2,True,Alf Svensson,Alf Svensson (guitarist)
1666,10,True,Grotesque (band),Grotesque (band)
1667,1,True,At the Gates,At the Gates
1668,2,True,Daniel Svensson,Daniel Svensson
1669,4,True,In Flames,In Flames
1670,2,True,Hans Nilsson (musician),Hans Nilsson (musician)
1671,2,True,Dimension Zero (Swedish band),Dimension Zero (Swedish band)
1672,10,True,Nordic countries,Scandinavia
1673,3,True,Extreme metal,Extreme metal
1674,2,True,notInKB,notInKB
1674,2,True,Division of Port Adelaide,Divisions of the Australian House of Representatives
1675,10,True,States and territories of Australia,States and territories of Australia
1676,10,True,South Australia,South Australia
1677,10,True,Electoral district of Adelaide,Adelaide
1678,1,True,Barker Inlet,Barker Inlet
1679,1,True,Gulf St Vincent,Gulf St Vincent
1680,10,True,"St Kilda, South Australia","St Kilda, South Australia"
1681,1,True,Gawler Central railway line,Gawler Central railway line
1682,4,True,"Findon, South Australia","Findon, South Australia"
1683,10,True,"Woodville, South Australia","Woodville, South Australia"
1684,10,True,"Hendon, South Australia","Hendon, South Australia"
1685,10,False,nic,"Croydon, South Australia"
1686,10,False,nic,"Exeter, South Australia"
1687,8,True,"North Haven, South Australia","North Haven, South Australia"
1688,10,True,"Wingfield, South Australia","Wingfield, South Australia"
1689,10,True,"Salisbury, South Australia","Salisbury, South Australia"
1690,2,True,"Buckland Park, South Australia","Buckland Park, South Australia"
1691,10,True,"St Kilda, South Australia","St Kilda, South Australia"
1692,10,True,Division of Port Adelaide,Port Adelaide
1693,4,True,notInKB,notInKB
1693,4,True,"Australian federal election, 1949","Australian federal election, 1949"
1694,6,True,Australian Labor Party,Australian Labor Party
1695,7,True,notInKB,notInKB
1695,7,True,"Port Adelaide by-election, 1988","Port Adelaide by-election, 1988"
1696,1,True,Rod Sawford,Rod Sawford
1697,10,False,notInKB,notInKB
1697,10,False,nic,"Australian federal election, 2010"
1698,10,True,Liberal Party of Australia,Liberal Party of Australia
1699,10,False,notInKB,notInKB
1699,10,False,nic,"Australian federal election, 1998"
1700,1,True,notInKB,notInKB
1700,1,True,"Australian federal election, 2001","Australian federal election, 2001"
1701,10,False,notInKB,notInKB
1701,10,False,nic,Communist Party of Australia (current)
1702,1,True,One Nation (Australia),One Nation (Australia)
1703,10,True,notInKB,notInKB
1703,10,True,"Australian federal election, 2007","Australian federal election, 2007"
1704,10,False,notInKB,notInKB
1704,10,False,nic,Socialist Left (Australia)
1705,2,True,Mark Butler,Mark Butler
1706,10,True,Ontario,Ontario
1707,4,True,"Mattawa, Ontario","Mattawa, Ontario"
1708,1,True,John James Carrick,John James Carrick
1709,10,True,Port Arthur (electoral district),"Port Arthur, Ontario"
1710,1,True,Legislative Assembly of Ontario,Legislative Assembly of Ontario
1711,10,True,Port Arthur (electoral district),Port Arthur (electoral district)
1712,6,True,Northern Ontario,Northern Ontario
1713,1,True,"Ontario general election, 1911","Ontario general election, 1911"
1714,10,False,nic,"Ontario general election, 1914"
1715,10,False,nic,"Ontario general election, 1919"
1716,3,True,Pulp and paper industry,Pulp and paper industry
1717,10,True,World War I,World War I
1718,2,True,Quartermaster-General,Quartermaster
1719,1,True,Canadian Expeditionary Force,Canadian Expeditionary Force
1720,1,True,Steep Rock Lake,Steep Rock Lake
1721,3,True,Atikokan,Atikokan
1722,1,True,notInKB,notInKB
1722,1,True,Canadian Mining Hall of Fame,Canadian Mining Hall of Fame
1723,10,True,Toronto,Toronto
1724,10,True,Order of the British Empire,Order of the British Empire
1725,10,True,Clapton,Upper Clapton
1726,10,True,London,London
1727,10,True,England,English people
1728,10,True,England cricket team,Cricket
1729,10,True,Cambridge University,Cambridge University Cricket Club
1730,10,True,Essex County Cricket Club,Essex County Cricket Club
1731,6,True,Test cricket,Test cricket
1732,3,True,notInKB,notInKB
1732,3,True,Peter May,Peter May
1733,10,True,Marylebone Cricket Club,Marylebone Cricket Club
1734,10,True,Cambridge University,University of Cambridge
1735,10,True,Captain (cricket),Captain (cricket)
1736,10,True,First-class cricket,First-class cricket
1737,2,True,wicket-keeper,Wicket-keeper
1738,1,True,Wisden Cricketers of the Year,Wisden Cricketers of the Year
1739,10,True,Marylebone Cricket Club,Marylebone Cricket Club
1740,10,True,Order of the British Empire,Order of the British Empire
1741,10,True,England cricket team,England cricket team
1742,1,True,Geoffrey Boycott,Geoffrey Boycott
1743,10,True,"Napier, New Zealand","Napier, New Zealand"
1744,1,True,Test Match Special,Test Match Special
1745,10,True,West Indies cricket team,West Indies cricket team
1746,6,True,Edgbaston Cricket Ground,Edgbaston Cricket Ground
1747,1,True,Corinthian-Casuals F.C.,Corinthian-Casuals F.C.
1748,1,True,FA Amateur Cup,FA Amateur Cup
1749,6,True,Bishop Auckland,Bishop Auckland F.C.
1750,1,True,Wingfield Sculls,Wingfield Sculls
1751,5,True,River Thames,River Thames
1752,10,True,"Lancaster, Lancashire","Lancaster, Lancashire"
1753,2,True,Electricity Board,Central Electricity Generating Board
1754,1,True,Lancaster John O' Gaunt Rowing Club,Lancaster John O' Gaunt Rowing Club
1755,1,True,Wingfield Sculls,Wingfield Sculls
1756,1,True,London Rowing Club,London Rowing Club
1757,10,True,Wandsworth,Wandsworth
1758,1,True,Farn Carpmael,Farn Carpmael
1759,4,True,John Marsden (rower),John Marsden (rower)
1760,2,True,notInKB,notInKB
1760,2,True,Tony Fox,Tony Fox
1761,1,True,John Pinches,John Pinches
1762,1,True,Diamond Challenge Sculls,Diamond Challenge Sculls
1763,1,True,Teodor Kocerka,Teodor Kocerka
1764,10,False,nic,European Rowing Championships
1765,10,True,Great Britain at the 1956 Summer Olympics,Rowing at the 1956 Summer Olympics
1766,10,True,United States at the 1956 Summer Olympics,1956 Summer Olympics
1767,10,False,nic,Sweep (rowing)
1768,4,True,Sculling,Sculling
1769,1,True,Scullers Head of the River Race,Scullers Head of the River Race
1770,10,True,Order of the Bath,Order of the Bath
1771,10,True,Distinguished Service Order,Distinguished Service Order
1772,10,True,Order of the British Empire,Order of the British Empire
1773,10,True,Military Cross,Military Cross
1774,10,True,British Army,British Army
1775,1,True,East Africa Command,East Africa Command
1776,10,True,European theatre of World War II,World War II
1777,1,True,Welch Regiment,Welch Regiment
1778,10,True,East African Campaign (World War I),World War I
1779,10,True,French Third Republic,France
1780,10,True,Belgium,Belgium
1781,2,True,Camberley,"Staff College, Camberley"
1782,10,True,Kurdistan,Kurdistan
1783,1,True,Welch Regiment,Welch Regiment
1784,1,True,Nigeria Regiment,Nigeria Regiment
1785,10,True,European theatre of World War II,World War II
1786,2,True,notInKB,notInKB
1786,2,True,General Officer Commanding,General officer commanding
1787,1,True,East Africa Command,East Africa Command
1788,4,True,Western Command (United Kingdom),Western Command (United Kingdom)
1789,1,True,Electro-Motive Diesel,Electro-Motive Diesel
1790,2,True,"La Grange, Illinois","La Grange, Illinois"
1791,10,True,Cab (locomotive),A unit
1792,2,True,V12 engine,V12 engine
1793,1,True,Traction motor,Traction motor
1794,9,True,EMD E7,EMD E7
1795,7,True,EMD E9,EMD E9
1796,1,True,notInKB,notInKB
1796,1,True,Bulldog nose,Bulldog nose
1797,3,True,Conrail,Conrail
1798,1,True,20th Century Limited,20th Century Limited
1799,10,True,Midland Railway,Midland Railway (Kansas)
1800,1,True,"Baldwin City, Kansas","Baldwin City, Kansas"
1801,10,True,Southern Railway (U.S.),Southern Railway (U.S.)
1802,1,True,North Carolina Transportation Museum,North Carolina Transportation Museum
1803,1,True,Southeastern Railway Museum,Southeastern Railway Museum
1804,1,True,Southern Appalachia Railway Museum,Southern Appalachia Railway Museum
1805,1,True,Tennessee Valley Railroad Museum,Tennessee Valley Railroad Museum
1806,1,True,Altoona Works,Altoona Works
1807,1,True,Juniata Terminal Company,Juniata Terminal Company
1808,1,True,Medina Railroad Museum,Medina Railroad Museum
1809,1,True,Mississippi Department of Mental Health,Mississippi Department of Mental Health
1810,10,True,"Meridian, Mississippi","Meridian, Mississippi"
1811,10,True,Mississippi,Mississippi
1812,10,True,"Alcorn County, Mississippi","Alcorn County, Mississippi"
1813,10,True,"Covington County, Mississippi","Covington County, Mississippi"
1814,10,True,"Choctaw County, Mississippi","Choctaw County, Mississippi"
1815,10,True,Clarke,"Clarke County, Mississippi"
1816,10,False,nic,"Clay County, Mississippi"
1817,10,True,"Forrest County, Mississippi","Forrest County, Mississippi"
1818,10,True,"George County, Mississippi","George County, Mississippi"
1819,10,False,nic,"Greene County, Mississippi"
1820,10,False,nic,"Jackson County, Mississippi"
1821,10,False,nic,"Jasper County, Mississippi"
1822,10,True,"Jefferson Davis County, Mississippi","Jefferson Davis County, Mississippi"
1823,10,True,"Jones County, Mississippi","Jones County, Mississippi"
1824,10,True,Kemper,"Kemper County, Mississippi"
1825,10,True,"Lamar County, Mississippi","Lamar County, Mississippi"
1826,5,True,"Lauderdale County, Mississippi","Lauderdale County, Mississippi"
1827,10,True,"Leake County, Mississippi","Leake County, Mississippi"
1828,10,True,"Lowndes County, Mississippi","Lowndes County, Mississippi"
1829,10,False,nic,"Marion County, Mississippi"
1830,3,True,"Neshoba County, Mississippi","Neshoba County, Mississippi"
1831,10,False,nic,"Newton County, Mississippi"
1832,3,True,"Noxubee County, Mississippi","Noxubee County, Mississippi"
1833,1,True,"Oktibbeha County, Mississippi","Oktibbeha County, Mississippi"
1834,10,True,"Perry County, Mississippi","Perry County, Mississippi"
1835,10,True,Prentiss,"Prentiss County, Mississippi"
1836,10,True,"Scott County, Mississippi","Scott County, Mississippi"
1837,10,False,nic,"Smith County, Mississippi"
1838,1,True,"Tippah County, Mississippi","Tippah County, Mississippi"
1839,6,True,"Tishomingo, Mississippi","Tishomingo County, Mississippi"
1840,10,False,nic,"Wayne County, Mississippi"
1841,10,False,nic,"Webster County, Mississippi"
1842,10,True,"Winston County, Mississippi","Winston County, Mississippi"
1843,2,True,Dorothea Dix,Dorothea Dix
1844,10,True,Lauderdale County,"Meridian, Mississippi"
1845,1,True,Mississippi State Hospital,Mississippi State Hospital
1846,10,True,South Australian House of Assembly,South Australian House of Assembly
1847,10,True,Australia (continent),Australia
1848,10,True,Division of South Australia,South Australia
1849,10,True,Electoral district of Adelaide,Adelaide
1850,10,True,"Fulham, South Australia","Fulham, South Australia"
1851,1,True,"Fulham Gardens, South Australia","Fulham Gardens, South Australia"
1852,10,True,"Grange, South Australia","Grange, South Australia"
1853,5,True,Electoral district of Henley Beach,"Henley Beach, South Australia"
1854,2,True,"Henley Beach South, South Australia","Henley Beach South, South Australia"
1855,1,True,"Kidman Park, South Australia","Kidman Park, South Australia"
1856,4,True,"Findon, South Australia","Findon, South Australia"
1857,1,True,"Lockleys, South Australia","Lockleys, South Australia"
1858,10,True,"Seaton, South Australia","Seaton, South Australia"
1859,6,True,Australian Labor Party,Australian Labor Party
1860,2,True,notInKB,notInKB
1860,2,True,"South Australian state election, 1993","South Australian state election, 1993"
1861,10,True,Liberal Party of Australia,Liberal Party of Australia
1862,1,True,Steve Condous,Steve Condous
1863,1,True,Paul Caica,Paul Caica
1864,10,True,Electoral district of Adelaide,Adelaide
1865,10,True,Division of Adelaide,Electoral district of Adelaide
1866,10,True,Western Australian Legislative Assembly,Western Australian Legislative Assembly
1867,10,True,notInKB,notInKB
1867,10,True,Electoral districts of Western Australia,Electoral districts of Western Australia
1868,10,True,States and territories of Australia,States and territories of Australia
1869,10,True,Western Australia,Western Australia
1870,2,True,Electoral district of Mount Hawthorn,"Mount Hawthorn, Western Australia"
1871,10,True,Australian Labor Party,Australian Labor Party
1872,4,True,Electoral district of Leederville,Electoral district of Leederville
1873,1,True,First Collier Ministry,First Collier Ministry
1874,6,True,notInKB,notInKB
1874,6,True,"Western Australian state election, 1947","Western Australian state election, 1947"
1875,10,True,Liberal Party of Australia,Liberal Party of Australia
1876,10,True,notInKB,notInKB
1876,10,True,"Western Australian state election, 1950","Western Australian state election, 1950"
1877,1,True,Electoral district of Wembley Beaches,Electoral district of Wembley Beaches
1878,10,False,notInKB,notInKB
1878,10,False,nic,North West Australia
1879,4,True,Electoral district of Pilbara,Electoral district of Pilbara
1880,3,True,Electoral district of Roebourne,Electoral district of Roebourne
1881,10,True,notInKB,notInKB
1881,10,True,"Western Australian state election, 1983","Western Australian state election, 1983"
1882,10,True,Electoral district of Subiaco,Electoral district of Subiaco
1883,2,True,Electoral district of Balcatta,Electoral district of Balcatta
1884,10,True,Division of Perth,Electoral district of Perth
1885,10,True,New South Wales Legislative Assembly,New South Wales Legislative Assembly
1886,10,True,Australia,Australia
1887,10,True,New South Wales,New South Wales
1888,10,False,nic,John Williams (New South Wales state politician)
1889,1,True,National Party of Australia,National Party of Australia
1890,1,True,Urana Shire,Urana Shire
1891,1,True,Jerilderie Shire,Jerilderie Shire
1892,1,True,Berrigan Shire,Berrigan Shire
1893,1,True,Murray Shire,Murray Shire
1894,1,True,Deniliquin Council,Deniliquin Council
1895,1,True,Conargo Shire,Conargo Shire
1896,1,True,Wakool Shire,Wakool Shire
1897,1,True,Hay Shire,Hay Shire
1898,1,True,Balranald Shire,Balranald Shire
1899,1,True,Wentworth Shire,Wentworth Shire
1900,1,True,Carrathool Shire,Carrathool Shire
1901,1,True,Central Darling Shire,Central Darling Shire
1902,1,True,City of Broken Hill,City of Broken Hill
1903,10,True,notInKB,notInKB
1903,10,True,Electoral district of Murray (New South Wales),Electoral district of Murray (New South Wales)
1904,10,True,Electoral district of Albury,Electoral district of Albury
1905,7,True,Corowa,Electoral district of Corowa
1906,9,True,Electoral district of Wagga Wagga,Electoral district of Wagga Wagga
1907,8,True,Wentworth Shire,Proportional representation
1908,10,True,City of Broken Hill,Electoral district of Broken Hill
1909,10,True,Western Australian Legislative Assembly,Western Australian Legislative Assembly
1910,10,True,notInKB,notInKB
1910,10,True,Electoral districts of Western Australia,Electoral districts of Western Australia
1911,10,True,States and territories of Australia,States and territories of Australia
1912,10,True,Western Australia,Western Australia
1913,10,True,Wembley,"Wembley, Western Australia"
1914,10,True,notInKB,notInKB
1914,10,True,"Western Australian state election, 1950","Western Australian state election, 1950"
1915,4,True,Electoral district of Leederville,Electoral district of Leederville
1916,10,True,European theatre of World War II,World War II
1917,1,True,"Floreat, Western Australia","Floreat, Western Australia"
1918,6,True,"Jolimont, Western Australia","Jolimont, Western Australia"
1919,10,True,"Wembley, Western Australia","Wembley, Western Australia"
1920,2,True,"Doubleview, Western Australia","Doubleview, Western Australia"
1921,1,True,"Gwelup, Western Australia","Gwelup, Western Australia"
1922,3,True,"Innaloo, Western Australia","Innaloo, Western Australia"
1923,10,True,"North Beach, Western Australia","North Beach, Western Australia"
1924,10,True,"Scarborough, Western Australia","Scarborough, Western Australia"
1925,10,True,"Trigg, Western Australia","Trigg, Western Australia"
1926,1,True,"Watermans Bay, Western Australia","Watermans Bay, Western Australia"
1927,10,True,Liberal Party of Australia,Liberal Party of Australia
1928,10,True,Australian Labor Party,Australian Labor Party
1929,10,True,notInKB,notInKB
1929,10,True,"Western Australian state election, 1962","Western Australian state election, 1962"
1930,10,False,nic,Electoral district of Wembley
1931,3,True,Electoral district of Karrinyup,Electoral district of Karrinyup
1932,1,True,Tasmanian Legislative Council,Tasmanian Legislative Council
1933,10,False,nic,Tasmanian Legislative Council
1934,10,True,notInKB,notInKB
1934,10,True,Electoral division of Murchison,Electoral division of Murchison
1935,2,True,Pipers River,"Pipers River, Tasmania"
1936,10,True,"Scottsdale, Tasmania","Scottsdale, Tasmania"
